temperature,rainfall,humidity
11.22,74.69,40.05
23.15,21.2,49.75
31.51,27.16,30.01
10.57,74.09,95.13
41.08,65.07,94.78
36.67,52.47,51.76
10.99,267.41,56.15
40.02,140.01,33.53
32.77,121.21,87.59
33.41,149.51,32.01
30.25,140.72,18.87
38.71,160.47,80.35
16.07,223.4,86.57
43.09,120.6,57.54
13.47,13.06,65.19
17.02,241.14,50.53
16.4,172.03,92.28
39.41,152.54,34.34
34.01,41.21,20.34
35.14,177.11,31.19
41.93,247.69,78.02
21.36,298.98,46.18
26.08,283.65,64.17
40.89,143.35,76.26
25.55,84.48,48.05
36.91,231.25,19.59
29.38,266.38,15.1
20.29,188.35,65.21
29.89,3.33,71.98
40.68,239.69,18.2
23.08,177.23,87.33
21.34,48.38,45.68
19.8,236.22,36.87
35.37,298.12,78.27
38.78,282.77,76.56
40.83,269.66,57.44
23.62,254.25,72.88
33.02,112.09,68.02
13.25,22.72,34.99
29.96,37.93,57.96
14.19,40.45,53.34
19.62,271.53,67.1
11.58,89.58,34.44
20.61,126.9,19.06
42.57,18.56,69.1
39.18,48.09,94.86
15.53,140.68,26.89
34.63,153.92,81.17
28.68,109.73,36.08
21.28,242.37,49.73
24.71,47.78,99.14
41.46,156.92,59.45
36.73,197.22,40.27
41.77,213.04,85.04
20.21,20.26,20.62
27.59,166.86,55.39
29.02,93.44,40.2
28.45,263.15,62.32
42.48,294.71,73.33
13.77,76.2,83.25
22.89,163.45,17.25
43.62,142.08,91.26
20.43,122.79,40.45
24.24,158.57,51.31
18.12,46.56,55.91
24.64,90.64,25.28
40.6,113.69,24.07
16.19,151.45,42.55
27.38,179.25,88.74
24.02,74.65,58.9
17.27,239.32,19.24
40.87,4.82,57.82
16.57,53.05,35.41
11.72,136.88,80.04
17.81,148.9,76.73
31.98,144.42,13.39
18.76,82.1,81.93
42.74,124.07,45.72
20.56,38.27,30.88
43.56,131.38,15.16
40.48,134.19,21.47
21.3,191.09,55.6
14.04,129.06,48.54
15.51,274.49,11.4
15.7,271.08,12.0
20.37,224.69,33.24
29.33,265.53,83.97
37.48,20.71,81.81
24.24,233.27,60.65
18.42,177.73,76.5
42.88,164.95,23.37
13.88,89.32,12.01
33.06,95.18,47.73
30.28,97.63,50.45
19.44,131.38,82.83
32.76,69.46,86.88
26.39,148.88,56.06
32.51,175.48,89.57
40.34,8.05,87.69
43.53,237.94,61.61
19.23,270.06,72.3
11.95,211.6,38.75
28.37,213.32,75.55
36.36,7.26,76.33
29.64,273.34,39.34
39.94,186.86,99.97
28.89,177.51,43.13
37.5,78.89,33.91
28.22,270.58,37.69
24.95,162.67,13.52
28.54,31.2,78.09
44.53,147.73,79.54
44.24,45.55,62.72
35.58,246.31,62.25
30.38,54.35,90.46
22.88,239.37,80.49
15.93,60.47,64.57
21.9,59.78,60.95
22.29,235.6,17.02
18.81,142.53,20.27
42.97,156.77,46.31
23.05,37.54,10.8
13.04,103.97,18.55
38.84,180.13,68.06
30.56,89.32,58.78
19.9,200.91,30.6
12.71,200.31,43.03
12.44,218.28,70.42
11.88,34.03,13.48
24.04,124.52,67.58
23.28,178.49,28.59
39.84,240.77,91.56
41.85,101.27,93.73
39.45,151.81,52.0
17.19,176.39,48.08
27.66,131.23,67.38
20.13,162.96,30.73
12.65,125.39,49.7
44.44,124.46,39.48
16.12,295.62,33.05
35.35,128.93,23.3
23.51,178.76,53.79
14.37,87.67,52.9
17.06,245.65,57.72
11.77,45.21,94.93
28.1,213.53,21.21
37.5,3.74,80.87
35.63,209.09,13.56
37.98,298.18,36.29
17.71,223.53,77.55
28.14,282.79,64.53
18.41,198.8,70.77
31.25,201.29,65.06
36.45,63.44,86.96
17.38,250.81,89.35
44.5,134.73,21.33
20.01,170.3,46.82
41.33,283.59,98.81
22.1,77.24,86.85
22.7,185.04,75.1
28.99,72.25,82.63
16.06,258.93,62.51
32.16,143.33,66.46
12.86,284.96,58.98
37.84,225.59,29.21
32.26,197.34,70.89
28.33,31.7,82.17
22.36,7.5,30.89
11.95,160.68,21.82
33.83,65.55,74.68
36.65,132.21,14.24
30.85,24.26,61.13
44.9,241.7,95.62
42.52,141.99,66.87
17.82,247.95,97.33
28.02,99.0,69.35
18.42,134.16,61.65
29.31,95.87,42.36
40.44,94.47,50.34
12.32,231.55,31.29
33.85,281.42,14.04
43.96,117.01,57.93
28.97,213.6,68.81
18.15,149.07,88.51
15.3,119.71,36.52
20.84,181.37,21.55
25.91,86.7,55.33
44.94,94.93,68.88
18.91,268.73,22.58
35.87,142.98,78.2
26.12,100.86,70.48
21.79,139.82,97.56
22.17,35.54,23.16
27.7,32.24,40.02
19.31,75.05,96.03
40.11,278.32,39.77
13.81,135.65,42.0
18.35,265.72,24.43
26.68,260.47,46.05
39.86,35.54,73.71
34.85,124.57,60.13
28.94,219.22,29.6
10.78,282.25,23.15
17.1,169.33,58.67
41.32,230.42,40.55
32.16,228.67,38.52
35.83,49.89,12.97
14.57,294.55,43.29
30.87,149.76,43.45
19.97,47.54,60.71
17.64,298.25,39.55
32.57,97.6,73.8
25.49,221.63,91.05
37.92,263.75,48.95
37.79,27.04,14.84
27.76,103.69,65.88
29.58,68.27,49.1
28.85,230.91,47.48
38.54,130.81,94.68
15.25,8.93,27.33
17.56,67.82,54.2
39.15,54.83,72.3
27.19,49.04,12.09
27.42,131.89,32.14
30.8,117.84,94.25
11.55,131.23,35.45
27.54,121.0,53.22
25.25,243.63,67.16
32.28,78.11,33.07
23.38,261.01,85.92
11.38,140.41,82.79
24.14,236.66,21.0
39.2,161.75,81.27
35.39,122.02,86.92
27.84,169.52,77.46
10.58,215.95,53.74
37.1,140.29,91.3
16.92,116.31,11.36
17.55,295.76,12.98
15.05,270.85,49.8
37.14,291.2,84.8
35.62,181.87,70.02
32.84,30.73,73.26
26.28,51.75,70.91
23.93,136.96,68.62
15.66,212.45,82.34
35.86,115.0,26.04
32.54,227.38,40.54
17.14,16.9,49.97
27.19,259.88,30.42
25.82,230.37,25.12
14.91,66.92,24.47
23.7,147.58,89.65
15.41,208.49,46.73
18.03,174.3,50.01
18.5,44.05,34.71
22.76,260.1,29.83
38.98,187.91,23.36
10.56,141.52,28.13
15.22,273.29,66.18
28.01,72.8,11.4
31.97,5.93,36.53
18.15,257.18,14.9
42.04,72.28,73.99
23.21,206.04,91.16
41.6,298.42,30.2
25.78,48.16,43.36
39.52,63.2,71.92
41.52,260.17,94.92
32.63,262.41,14.1
19.32,299.17,96.48
32.26,157.58,30.56
27.55,28.58,94.39
40.91,93.78,86.26
41.2,151.74,62.05
40.89,46.4,25.43
34.93,33.8,53.5
27.49,293.23,94.23
30.85,30.6,87.85
13.37,114.28,17.84
33.55,235.19,32.93
32.76,203.63,14.75
42.93,69.31,13.24
15.06,229.85,95.85
35.24,41.13,45.37
12.64,18.4,67.06
38.65,241.86,96.28
38.39,61.05,51.14
16.77,61.62,78.78
26.88,265.8,59.49
15.28,126.95,79.94
41.93,259.22,93.42
34.03,252.1,61.21
31.28,180.13,17.27
44.67,205.53,27.88
41.35,246.41,88.36
23.78,215.74,98.4
21.06,22.85,49.44
35.2,192.25,86.06
39.21,130.33,13.97
15.81,103.36,61.56
38.3,270.76,86.5
11.14,22.24,22.58
30.43,75.41,81.93
27.3,120.66,79.13
18.84,74.08,46.47
26.18,9.08,61.19
14.16,87.5,49.25
21.73,98.83,14.13
29.47,55.1,38.47
40.55,78.13,18.61
31.91,9.92,79.2
17.89,117.56,28.72
15.78,183.47,53.43
35.64,261.73,43.83
12.76,284.0,35.94
11.42,119.83,44.48
40.6,192.5,53.46
14.32,38.12,75.59
40.24,84.49,14.15
41.6,278.68,98.68
13.72,262.24,16.14
44.97,109.76,72.84
40.74,259.52,72.01
30.49,155.8,76.73
39.07,14.87,45.19
32.62,119.33,68.91
19.58,254.2,65.18
30.87,297.99,21.18
32.52,236.13,94.6
19.6,297.44,64.77
43.63,98.58,65.14
17.18,139.45,10.17
37.47,185.02,53.78
44.3,122.38,35.75
14.51,168.31,21.51
24.63,3.63,14.63
34.29,36.1,88.1
41.2,140.37,95.18
13.85,294.48,85.21
43.47,94.55,93.08
38.45,277.02,92.46
19.33,162.29,36.85
23.06,258.2,11.94
17.31,267.3,16.6
18.92,275.51,78.05
13.67,157.11,52.03
40.43,69.26,20.92
22.75,59.72,55.88
43.21,74.11,90.87
30.18,23.99,78.77
38.9,162.32,56.97
29.63,40.27,76.86
20.57,42.51,51.82
41.31,257.57,70.15
34.25,221.63,19.1
36.1,270.96,83.74
28.51,2.28,21.37
19.74,93.25,54.54
33.62,108.39,50.77
34.92,30.22,85.84
19.78,233.85,88.64
17.0,273.5,92.3
34.94,3.66,27.23
30.5,172.09,77.87
17.08,231.51,26.86
10.07,217.02,77.54
10.55,50.33,14.57
37.12,116.07,52.58
12.26,198.76,93.46
36.46,130.91,76.47
34.9,94.62,65.33
14.62,168.75,80.93
19.91,245.06,45.96
38.99,245.84,31.35
19.24,163.28,42.17
36.26,243.66,94.17
26.64,148.74,83.1
25.44,48.74,96.66
13.42,254.11,29.4
21.33,259.64,93.91
44.19,11.11,68.37
11.54,134.23,11.19
22.34,186.28,94.76
27.94,57.7,74.79
37.71,287.25,16.62
23.99,135.17,76.76
38.63,59.38,22.99
26.5,86.37,24.75
38.13,37.63,30.53
11.85,67.67,61.42
27.73,189.67,86.15
11.97,296.36,98.49
28.09,69.45,87.7
10.5,169.69,55.87
43.07,63.74,85.63
32.51,182.37,40.92
18.71,187.08,91.73
42.34,248.37,51.58
42.35,26.39,26.93
22.78,48.38,16.2
20.3,118.16,18.49
39.47,128.21,63.16
12.88,183.81,73.5
32.29,38.36,25.02
32.37,14.7,85.11
40.92,216.74,52.94
24.96,227.42,66.9
18.26,74.47,71.2
31.44,167.37,92.6
30.83,143.89,74.99
27.2,104.5,77.21
23.11,177.8,84.56
12.6,242.34,19.11
40.4,237.42,90.13
18.82,219.87,14.38
22.19,206.46,98.96
16.84,207.55,96.79
29.25,269.86,85.39
38.36,73.59,79.44
34.72,138.67,60.3
43.56,0.87,66.15
20.91,76.66,78.97
19.11,231.9,18.28
32.44,68.58,80.97
33.75,163.35,71.62
20.25,93.39,69.94
33.71,12.83,43.97
31.42,60.66,42.67
36.59,251.13,99.09
30.02,48.73,79.88
25.09,79.11,91.98
15.3,2.58,44.47
42.34,173.11,21.49
25.96,118.15,93.36
26.24,264.77,91.06
16.74,215.65,56.45
26.69,95.06,73.71
37.33,36.74,60.91
34.35,113.73,41.13
14.34,36.8,99.97
18.83,145.87,90.57
13.72,97.72,24.72
20.67,90.31,61.53
38.41,282.84,97.5
13.68,63.1,93.06
21.2,226.11,49.96
26.07,108.08,55.44
20.09,12.84,10.28
21.65,111.09,41.03
36.89,53.18,53.38
35.42,87.79,89.62
31.79,63.29,80.15
30.16,162.6,13.08
42.46,10.87,89.02
18.63,141.63,22.7
10.87,220.41,66.62
41.89,153.63,92.04
31.73,175.29,56.07
19.57,282.19,46.58
27.13,53.16,73.25
31.71,279.78,76.75
12.52,275.37,91.55
30.3,270.05,81.26
12.82,267.61,38.04
43.88,64.91,25.03
34.98,275.98,15.23
40.16,68.35,45.14
38.18,256.17,13.56
36.31,231.88,95.77
28.98,17.06,71.28
12.05,192.26,26.84
37.61,8.07,48.21
15.86,56.63,68.03
24.07,116.65,41.78
18.04,230.65,42.1
43.61,205.25,13.52
25.45,280.86,98.34
36.94,217.48,67.21
20.96,175.23,32.36
19.98,58.87,43.94
43.85,287.61,65.82
44.86,58.88,79.57
14.77,241.7,10.52
13.77,200.74,50.29
15.45,35.93,17.74
16.19,256.91,70.59
15.28,182.69,85.19
38.19,232.54,69.04
13.08,2.57,72.9
32.4,204.42,50.59
25.88,18.66,38.93
17.87,105.59,88.81
21.87,34.39,80.18
30.47,173.68,54.37
27.39,279.99,13.4
38.58,240.08,38.27
40.66,63.48,82.11
37.29,259.1,26.27
41.8,226.72,42.8
40.43,220.29,57.24
12.78,134.03,42.43
33.35,121.11,90.51
10.33,40.46,89.45
14.9,4.55,13.98
37.7,89.91,52.24
19.73,175.1,75.4
12.73,91.75,55.48
35.55,236.39,32.19
15.53,0.03,46.93
35.95,215.46,40.69
41.1,102.78,73.12
34.37,177.7,61.91
15.94,200.81,39.95
44.34,94.75,55.04
16.4,169.66,42.75
16.96,158.9,31.06
13.85,213.48,15.25
35.61,29.68,99.38
43.42,129.99,24.75
43.76,260.28,73.95
39.22,44.57,86.09
27.33,288.8,30.64
31.25,26.26,73.66
29.79,109.74,10.39
24.78,63.14,65.57
10.04,247.33,62.82
20.82,88.04,43.71
31.59,217.14,57.0
26.35,256.41,95.74
37.26,82.11,95.78
20.53,57.09,11.96
36.92,222.23,14.25
16.67,298.86,60.32
41.46,273.5,69.29
12.35,185.65,46.26
30.94,136.38,29.7
30.0,85.68,64.68
11.85,48.25,87.9
11.06,106.05,40.39
10.58,174.89,31.17
16.51,163.71,39.46
22.68,56.34,54.62
32.26,28.27,60.24
23.92,35.07,11.41
34.59,3.62,64.03
30.48,97.74,42.13
41.3,6.53,41.86
16.03,51.35,82.85
18.12,207.84,80.28
16.81,277.33,53.6
13.75,171.54,80.57
37.54,0.38,19.68
28.27,92.76,28.6
31.58,289.67,28.68
38.17,122.55,21.0
29.11,296.44,87.64
29.43,49.07,20.63
44.51,145.59,98.19
10.25,251.47,94.21
31.73,157.63,53.03
23.59,67.43,97.26
16.0,7.61,96.38
31.9,155.91,46.52
40.52,252.3,38.21
20.2,271.22,53.51
22.94,177.59,32.46
30.73,60.44,23.46
35.58,68.66,17.8
18.38,248.25,46.16
22.9,179.64,71.85
18.93,169.94,19.0
11.69,40.19,96.7
21.24,267.03,43.14
18.89,281.95,71.25
43.35,208.24,75.98
36.31,134.71,95.81
34.2,249.61,41.31
20.18,100.19,43.02
34.69,108.25,66.25
20.96,116.73,81.36
12.08,155.32,59.1
21.66,236.53,57.76
35.81,153.63,67.03
30.29,238.54,42.48
27.63,1.57,81.7
12.0,199.99,44.29
34.79,176.91,49.01
22.17,169.6,19.64
40.35,146.9,40.24
25.05,101.63,29.26
44.06,28.64,55.79
11.91,82.23,34.64
14.78,154.25,69.85
32.88,192.77,34.69
27.27,177.33,66.33
30.29,152.05,56.14
28.41,263.35,26.71
19.56,214.49,53.88
11.57,68.17,46.83
39.77,58.63,35.39
18.05,49.31,20.85
15.73,30.24,98.71
20.94,63.23,29.04
35.88,138.64,77.63
12.71,75.87,24.36
26.94,254.68,10.12
22.3,190.0,97.12
44.08,46.8,50.43
37.31,70.07,52.44
16.37,206.63,79.93
39.71,40.52,63.96
37.69,188.39,46.3
27.97,192.14,19.09
32.25,118.59,46.86
41.67,22.18,46.88
13.01,264.09,58.77
27.62,8.03,96.28
28.02,210.23,27.04
12.49,29.71,90.57
44.97,117.79,17.56
44.66,14.23,17.79
10.07,121.74,55.11
25.42,141.95,79.57
24.58,279.42,65.87
33.59,139.74,87.25
31.44,114.04,11.17
35.74,82.23,47.15
33.99,56.39,93.77
28.15,5.17,67.31
35.97,88.44,14.85
18.16,237.9,71.63
25.43,125.17,71.3
18.27,83.3,12.09
31.09,293.61,60.89
41.51,109.24,81.31
11.99,70.5,30.29
42.25,8.58,71.61
42.68,127.63,13.66
14.28,4.04,39.39
14.55,23.87,24.76
17.06,229.13,12.95
23.41,247.91,56.32
43.67,228.15,12.87
34.02,84.44,87.84
32.18,213.63,15.57
14.29,36.77,75.56
37.34,147.02,10.58
32.82,49.07,31.07
24.73,209.92,79.47
43.86,25.88,64.78
12.88,284.31,91.42
22.78,245.72,97.39
22.36,254.13,30.37
28.32,92.28,63.97
39.59,123.58,33.21
20.36,258.68,93.52
20.92,199.25,92.92
18.66,287.43,89.19
30.94,67.96,81.61
22.06,14.7,59.26
24.79,256.03,52.05
10.61,172.54,63.77
16.74,288.09,56.94
19.89,270.27,14.02
10.09,101.77,96.49
39.81,147.76,25.93
43.21,258.84,39.55
29.3,254.53,83.86
39.7,97.57,76.24
37.55,118.83,68.37
17.27,83.88,96.02
22.71,145.52,26.68
39.88,73.38,13.26
24.89,72.4,52.65
13.06,45.15,62.3
21.37,144.23,14.88
39.0,186.65,87.6
36.12,85.88,13.72
15.68,136.19,61.88
24.56,197.97,34.05
36.11,122.19,71.61
30.93,222.38,67.58
20.63,97.47,25.26
21.96,178.59,42.3
36.17,238.81,65.84
11.38,52.18,71.49
36.38,81.28,39.03
40.03,233.68,39.16
40.65,56.45,90.58
37.56,105.74,12.92
24.68,294.93,18.37
44.71,261.94,61.01
15.34,127.27,22.51
18.37,184.54,15.32
43.06,146.62,91.15
14.0,235.66,85.75
16.7,64.57,72.82
39.2,273.66,65.42
13.79,63.04,44.59
29.45,45.31,18.6
44.16,261.7,45.13
20.77,42.83,51.01
33.14,122.04,58.07
27.77,232.87,64.56
19.97,179.53,82.14
41.16,180.71,21.22
35.21,168.51,55.69
33.33,105.43,53.68
10.59,174.84,46.15
35.7,149.41,57.32
24.68,94.61,56.25
44.78,114.12,39.08
37.22,257.39,91.94
21.67,298.07,22.45
33.18,296.11,18.12
39.89,105.79,47.35
21.82,72.89,60.93
21.7,208.06,58.61
26.08,249.49,46.39
42.25,76.85,67.44
39.77,103.51,83.7
10.2,79.73,12.44
21.89,224.65,31.47
31.27,245.48,77.68
14.75,152.01,85.78
37.74,142.71,87.29
20.01,173.31,26.31
17.91,284.12,69.46
23.08,16.4,45.43
12.49,90.34,30.66
14.77,194.17,38.77
15.33,138.59,94.49
11.11,275.24,32.92
39.82,262.5,47.28
16.77,66.91,72.41
34.8,131.62,44.06
27.34,214.78,91.7
39.53,5.96,47.95
21.9,19.35,15.43
30.85,77.17,79.42
26.85,101.11,68.63
24.86,265.69,88.36
30.69,214.94,96.6
37.69,149.96,96.11
11.72,77.89,12.85
43.49,275.23,97.07
13.51,40.89,60.39
15.07,119.03,74.92
27.41,48.99,91.15
11.3,60.38,76.2
33.1,270.57,38.34
44.14,263.51,86.44
32.73,161.36,55.02
19.63,29.55,56.45
28.08,167.16,10.33
15.53,24.8,68.08
28.95,179.28,27.51
37.41,20.06,86.49
31.1,297.84,90.8
25.79,288.56,70.2
44.8,258.88,64.26
30.77,32.02,23.44
37.06,222.86,35.25
24.08,99.11,85.52
10.32,233.87,57.31
23.59,192.78,85.03
10.1,267.13,47.21
33.84,262.46,76.97
36.57,206.21,14.59
10.74,161.39,33.72
33.01,25.4,62.45
42.67,24.71,32.54
18.94,202.27,65.07
17.74,277.73,77.79
37.19,38.93,41.59
44.97,197.59,42.95
36.36,207.22,27.58
18.09,183.75,44.1
32.97,142.07,90.28
19.94,113.63,22.96
44.46,126.82,80.88
42.49,170.09,93.79
11.37,287.87,28.06
26.94,173.72,31.6
22.0,222.83,54.16
32.59,124.14,46.69
26.5,290.21,15.83
28.86,212.08,60.15
22.39,288.64,73.63
25.78,277.81,12.56
19.55,270.71,60.84
28.71,183.92,63.0
40.17,280.95,23.3
20.92,135.81,77.0
36.48,159.7,94.67
32.2,7.19,15.02
25.06,56.91,85.3
14.43,269.93,17.03
41.02,161.89,80.47
22.5,200.53,34.15
28.61,35.37,21.53
22.2,70.0,56.01
32.39,278.45,18.24
18.12,276.6,61.53
16.68,269.34,95.3
24.79,261.7,41.24
31.0,112.66,78.13
12.77,170.64,19.36
10.73,15.44,76.33
13.01,47.72,80.84
36.52,120.06,57.95
15.1,271.62,92.34
30.64,228.85,41.5
42.68,242.67,52.93
44.61,199.37,72.59
42.12,105.27,82.29
10.1,7.46,23.27
15.44,49.42,63.73
43.29,23.58,83.83
18.12,191.89,62.61
12.93,222.77,22.18
35.98,87.02,27.19
34.97,266.12,36.07
40.55,174.84,86.63
25.77,203.44,55.71
21.91,275.03,24.26
20.14,220.24,71.96
16.98,159.4,53.81
29.76,12.79,94.75
12.51,203.64,81.53
36.73,194.07,62.07
33.74,89.28,54.7
27.74,100.96,99.19
23.66,133.37,78.37
26.98,12.86,73.61
35.54,34.9,24.01
20.38,148.25,98.66
42.67,19.01,51.31
28.77,95.27,58.72
23.21,241.12,51.46
26.3,32.54,39.78
37.29,116.79,20.94
14.05,150.04,10.46
21.43,179.34,25.29
39.26,86.86,58.12
20.65,204.69,79.04
14.1,96.16,36.69
15.63,239.91,47.58
36.85,66.82,74.8
42.85,187.87,46.44
41.49,36.3,86.79
38.61,160.22,75.79
44.36,32.57,67.94
26.28,257.46,82.66
12.92,163.5,97.19
32.82,290.38,11.51
22.59,113.14,75.25
37.88,273.45,48.3
31.61,176.53,43.37
32.52,285.24,40.74
13.88,136.79,32.27
44.82,272.43,72.53
21.65,235.86,69.74
38.49,243.74,12.18
19.35,199.45,55.83
39.27,127.18,24.06
31.79,134.58,64.76
18.61,271.18,93.8
29.43,128.55,14.2
30.88,47.45,73.57
37.7,182.12,12.1
37.27,53.54,23.83
36.13,72.82,57.98
40.4,281.72,34.02
19.29,232.68,67.99
13.59,0.88,90.62
27.3,128.51,35.15
21.1,275.08,26.44
31.75,220.93,58.18
15.64,252.61,78.73
24.39,39.2,22.32
30.3,90.85,77.5
15.9,257.75,55.29
14.12,243.33,75.93
17.58,4.39,24.04
34.27,84.09,94.56
14.03,126.02,21.72
16.76,86.41,19.46
13.19,204.82,89.4
33.78,14.39,38.91
28.74,85.41,25.89
14.13,217.65,57.65
25.11,17.07,56.73
24.05,272.06,99.4
15.94,186.97,99.66
30.28,195.77,87.57
14.53,13.77,23.4
19.58,261.9,58.88
14.89,33.14,98.35
43.89,24.21,43.76
38.07,65.01,61.65
42.19,55.48,24.91
40.29,275.22,73.77
32.47,85.21,48.64
23.1,115.88,65.3
39.76,247.87,36.26
30.6,197.69,59.06
24.1,132.41,36.71
14.35,273.2,62.93
28.23,223.2,57.52
25.43,201.21,55.67
23.82,42.18,60.51
33.09,62.09,14.5
32.86,37.93,61.39
18.81,11.13,70.74
21.88,242.17,15.16
30.99,208.49,53.18
12.29,188.97,11.14
43.09,208.72,22.59
41.97,83.85,66.11
33.0,165.92,63.34
14.53,265.26,88.62
24.65,33.56,92.5
23.97,111.76,66.84
25.86,130.32,49.37
12.01,149.54,44.28
29.6,195.23,36.9
18.3,239.64,75.86
20.69,125.95,87.89
23.88,292.7,57.87
11.44,1.48,68.33
42.38,47.12,51.09
35.33,29.72,20.53
36.62,93.71,38.16
35.9,227.06,93.22
33.34,220.86,14.55
36.78,91.12,45.45
30.11,212.43,51.24
17.98,202.32,61.74
36.27,21.73,15.74
39.1,5.68,53.35
21.91,193.51,88.12
27.35,156.65,98.0
41.03,74.78,64.07
32.71,157.05,73.35
41.9,256.32,96.27
15.56,37.79,36.56
44.82,235.12,74.49
15.9,71.23,42.53
20.2,42.77,82.57
31.38,163.28,54.02
33.2,225.6,91.29
17.94,31.89,10.9
25.55,89.78,51.85
22.9,150.25,53.13
32.42,204.61,43.07
14.91,120.38,52.42
29.14,10.46,30.12
37.8,68.43,19.85
31.5,226.13,53.94
28.96,223.42,73.77
27.17,170.68,78.57
15.95,232.9,16.02
34.01,40.94,67.2
29.73,44.11,71.8
23.94,166.73,83.94
17.73,107.86,79.56
11.45,273.78,81.18
28.78,105.16,25.47
32.97,173.44,60.71
18.25,254.03,49.39
37.65,128.68,61.18
42.86,115.22,81.36
38.54,111.5,20.72
43.28,120.9,50.26
18.86,248.27,28.22
20.66,90.81,33.21
33.19,199.13,57.85
19.68,179.09,86.5
10.64,7.86,76.09
29.15,163.33,96.57
30.93,242.26,94.42
34.62,168.66,94.57
26.62,73.61,59.73
13.06,281.8,10.37
16.26,72.0,21.18
16.18,176.18,25.44
27.46,256.32,21.56
12.22,10.42,89.99
11.09,65.42,16.04
26.35,182.21,75.3
21.6,220.57,99.35
31.08,96.2,32.36
44.97,175.18,37.27
37.41,214.31,96.63
10.63,243.82,65.01
17.3,23.78,38.85
13.3,109.47,26.02
27.21,209.55,58.9
17.37,74.23,25.27
22.38,236.18,62.96
43.48,76.42,85.38
19.53,199.22,33.1
41.98,159.93,62.53
23.11,149.71,99.36
17.87,256.41,92.01
41.06,210.13,12.2
38.62,133.35,14.3
37.14,28.17,76.77
15.24,51.48,14.32
32.23,273.92,58.2
35.78,235.47,62.57
17.35,277.95,39.0
20.94,260.42,96.33
33.64,1.65,22.68
25.45,230.83,66.41
44.52,42.22,28.32
16.11,44.88,99.29
42.11,31.83,69.81
37.32,255.11,60.11
13.29,96.43,88.2
41.07,54.68,85.86
34.34,46.18,88.57
29.56,21.67,47.54
43.53,277.44,87.51
37.76,142.24,75.42
27.81,262.48,88.53
13.88,46.27,87.54
28.39,8.61,23.78
34.51,158.48,19.68
22.25,278.8,92.68
35.56,280.55,48.55
23.88,271.89,23.6
43.42,180.53,87.57
23.31,260.26,17.82
25.39,280.54,32.54
19.86,201.31,68.91
12.08,216.49,68.14
19.42,149.55,72.16
29.98,271.99,65.35
22.4,192.4,28.24
31.98,178.34,75.97
16.73,263.56,94.6
36.24,124.71,67.05
36.03,50.56,14.69
39.68,132.63,34.94
41.08,103.4,49.66
20.89,92.69,36.35
33.81,186.71,89.32
17.22,25.21,80.65
24.73,37.84,73.11
17.9,115.91,75.87
39.29,177.39,60.53
18.73,150.03,86.72
19.45,226.17,90.05
20.95,284.14,83.77
35.43,137.14,97.71
29.06,227.34,94.1
16.88,60.87,51.59
39.21,254.36,20.7
43.29,64.29,45.94
27.86,53.31,52.72
41.05,202.1,99.04
35.5,59.68,45.43
41.16,240.69,85.31
12.4,190.23,80.94
22.83,151.82,56.51
38.47,286.36,66.99
17.48,120.52,54.11
38.56,166.8,61.17
17.1,138.43,84.35
40.97,199.35,94.85
11.8,97.07,92.96
27.12,212.7,75.34
32.85,282.9,69.59
13.02,208.88,34.81
16.87,102.12,35.51
20.98,275.11,55.29
43.85,51.27,67.45
11.43,208.67,20.75
21.08,61.04,34.58
29.19,31.8,78.21
25.59,155.11,71.58
18.26,61.21,65.11
28.64,92.21,31.24
10.35,196.06,67.35
12.41,267.52,55.98
36.17,73.38,78.62
40.05,208.2,81.04
32.48,83.1,58.26
43.3,254.04,62.71
33.56,45.3,63.81
22.35,56.76,72.67
11.01,299.29,72.71
40.3,214.73,99.23
15.96,245.5,32.86
36.33,178.96,92.36
10.32,105.3,63.82
14.63,159.55,38.01
21.01,44.03,11.03
39.44,155.28,95.38
42.7,50.42,94.77
13.24,253.11,86.7
33.08,6.85,27.72
43.75,155.67,19.03
17.22,208.99,72.56
15.07,95.68,53.95
27.18,268.71,69.26
20.17,161.42,17.64
17.1,249.76,54.36
12.95,141.49,50.92
38.91,248.92,68.18
39.8,274.15,68.57
21.58,128.1,50.61
40.81,177.51,82.91
14.22,224.3,99.06
16.28,182.17,66.57
42.85,137.49,19.43
33.34,142.96,67.63
18.42,190.34,90.2
37.41,197.7,62.99
40.56,222.62,32.17
22.42,133.79,57.82
37.67,171.58,77.8
30.89,178.7,77.77
10.61,97.71,82.52
23.89,15.85,70.11
31.74,138.43,63.54
34.48,99.96,17.1
30.63,72.36,79.25
30.93,241.09,77.9
23.28,278.25,17.38
28.22,145.82,10.34
43.24,267.27,48.2
43.52,147.63,37.92
19.04,204.88,41.91
34.15,97.98,39.68
18.0,95.48,16.67
11.3,257.47,55.8
38.39,210.76,11.4
23.99,45.41,15.77
22.65,51.04,11.31
16.67,222.13,66.83
35.45,183.89,72.89
36.54,223.83,89.85
39.96,127.47,71.19
23.02,125.55,82.37
18.3,185.93,46.42
29.44,242.61,38.98
31.45,227.12,30.27
32.78,284.63,88.12
24.24,198.4,77.63
20.45,254.39,50.47
19.02,223.93,14.49
20.3,141.05,98.94
21.48,79.07,56.38
11.72,261.18,65.79
34.21,243.57,64.57
31.71,122.6,68.65
12.39,148.33,89.13
17.31,172.65,88.24
31.74,44.27,32.88
14.95,188.48,31.92
17.26,11.73,97.66
